12717.152766820243	109618.234375	-140693.515625	100410.8359375	88356.2734375	94337.421875	104875.1015625	132039.0	82527.0234375	0.18310546875	0.869384765625	0.48876953125	8.666991233825684	0.3051757514476776	-9.002684593200684	73.33333587646484	196771.0	1.0
12717.172766620255	109604.5546875	-140709.875	100381.5078125	88323.7265625	94291.5546875	104887.9765625	131980.359375	82403.109375	0.1787109375	0.870361328125	0.48828125	9.399413108825684	0.1831054538488388	-8.819579124450684	73.33333587646484	196776.0	1.0
12717.192766620265	109624.8515625	-140695.125	100401.265625	88348.2265625	94324.0078125	104870.90625	132016.46875	82480.1796875	0.180908203125	0.866455078125	0.486572265625	10.986327171325684	0.0915527269244194	-9.399413108825684	73.33333587646484	196781.0	1.0
12717.212766420276	109595.8828125	-140729.359375	100360.140625	88302.09375	94255.96875	104820.921875	131967.390625	82366.5390625	0.174560546875	0.861083984375	0.485595703125	12.969969749450684	0.0610351525247097	-9.399413108825684	73.33333587646484	196786.0	1.0
12717.232766220288	109600.3515625	-140710.40625	100386.9609375	88335.796875	94306.3046875	104881.8125	132000.734375	82458.984375	0.17578125	0.873779296875	0.484130859375	15.289305686950684	0.3051757514476776	-9.368895530700684	73.33333587646484	196791.0	1.0
12717.252766720074	109608.9375	-140710.234375	100389.5546875	88336.2421875	94307.203125	104864.015625	131993.21875	82449.6015625	0.17578125	0.871826171875	0.4736328125	16.845701217651367	0.5798339247703552	-9.613036155700684	73.33333587646484	196796.0	1.0
12717.27280084308	109608.1328125	-140707.453125	100381.328125	88322.4765625	94293.4296875	104859.28125	131986.609375	82420.09375	0.175048828125	0.881591796875	0.468505859375	18.432615280151367	0.8850097060203552	-10.253905296325684	73.33333587646484	196801.0	1.0
12717.292800743317	109597.671875	-140711.484375	100378.3828125	88325.3359375	94302.015625	104856.7734375	132005.296875	82456.75	0.173095703125	0.88232421875	0.4619140625	19.836423873901367	1.3427733182907104	-11.505125999450684	73.33333587646484	196806.0	1.0
12717.312800443327	109598.1171875	-140697.171875	100393.3125	88339.8203125	94333.578125	104914.4453125	132016.203125	82483.3046875	0.1708984375	0.87548828125	0.452880859375	20.904539108276367	1.9836424589157104	-12.084959983825684	73.33333587646484	196811.0	1.0
12717.332801143113	109598.3828125	-140708.796875	100383.65625	88320.0625	94298.171875	104881.09375	131991.609375	82406.7734375	0.169677734375	0.885986328125	0.44580078125	22.705076217651367	2.929687261581421	-13.183592796325684	73.33333587646484	196816.0	1.0
12717.352800743123	109607.59375	-140706.5625	100392.59375	88342.5	94313.4609375	104859.640625	132024.96875	82461.4921875	0.1611328125	0.895751953125	0.434814453125	24.017332077026367	3.662109136581421	-14.343260765075684	73.33333587646484	196821.0	1.0
12717.372800343135	109590.7890625	-140725.78125	100366.1328125	88311.921875	94274.4765625	104859.546875	132008.875	82382.71875	0.152587890625	0.89794921875	0.42578125	24.444578170776367	3.692626714706421	-15.136717796325684	73.33333587646484	196826.0	1.0
12717.39280094292	109592.3984375	-140729.1875	100366.0390625	88310.8515625	94281.359375	104831.5625	132030.234375	82425.8203125	0.1435546875	0.8984375	0.411865234375	24.902341842651367	4.364013195037842	-16.571043014526367	73.33333587646484	196831.0	1.0
12717.412822065977	109606.1640625	-140711.21875	100381.0625	88326.5859375	94292.4453125	104851.0546875	132067.703125	82424.8359375	0.1416015625	0.907958984375	0.406005859375	25.207517623901367	4.669188976287842	-16.967771530151367	73.33333587646484	196836.0	1.0
12717.432821665987	109606.1640625	-140702.453125	100384.1015625	88331.234375	94300.140625	104878.234375	132097.46875	82425.9921875	0.13037109375	0.918212890625	0.396240234375	24.902341842651367	5.584716320037842	-16.479490280151367	73.33333587646484	196841.0	1.0
12717.452822265774	109596.328125	-140713.984375	100375.7890625	88322.8359375	94298.078125	104867.7734375	132131.53125	82437.171875	0.125732421875	0.919921875	0.38623046875	23.895261764526367	6.225585460662842	-15.747069358825684	73.33333587646484	196846.0	1.0
12717.472821865784	109589.265625	-140721.140625	100360.4140625	88304.4140625	94271.8828125	104867.7734375	132146.734375	82373.875	0.124267578125	0.9228515625	0.36865234375	22.918699264526367	7.171630382537842	-14.282225608825684	73.33333587646484	196851.0	1.0
12717.49282246557	109603.390625	-140709.25	100384.28125	88333.1171875	94299.421875	104863.125	132197.875	82437.6171875	0.116455078125	0.9287109375	0.35693359375	21.606443405151367	8.636473655700684	-12.756346702575684	73.33333587646484	196856.0	1.0
12717.512821965582	109611.890625	-140691.1875	100403.953125	88356.1796875	94347.4296875	104926.15625	132268.953125	82516.65625	0.1142578125	0.930419921875	0.3466796875	20.050046920776367	10.498045921325684	-11.260985374450684	73.33333587646484	196861.0	1.0
12717.532851926151	109578.71875	-140737.5	100352.5390625	88304.953125	94258.7421875	104825.0390625	132200.734375	82379.234375	0.111328125	0.927978515625	0.342529296875	18.829343795776367	12.695311546325684	-9.735106468200684	73.33333587646484	196866.0	1.0
12717.552851726161	109594.71875	-140707.71875	100377.1328125	88332.21875	94315.421875	104893.609375	132272.53125	82462.203125	0.10205078125	0.931884765625	0.332275390625	18.035886764526367	14.556883811950684	-9.094237327575684	73.33333587646484	196871.0	1.0
12717.572851426172	109603.75	-140695.921875	100389.828125	88343.3046875	94319.71875	104893.7890625	132277.453125	82457.375	0.092529296875	0.943359375	0.329833984375	16.357419967651367	15.899657249450684	-8.422850608825684	73.33333587646484	196876.0	1.0
12717.592851426183	109611.7109375	-140691.90625	100403.5078125	88363.6953125	94345.015625	104899.3359375	132317.953125	82519.0703125	0.077392578125	0.95361328125	0.32421875	13.793944358825684	16.601560592651367	-7.659911632537842	73.33333587646484	196881.0	1.0
12717.612851226195	109626.28125	-140662.65625	100425.140625	88377.8203125	94386.328125	104988.921875	132374.71875	82558.671875	0.072021484375	0.957275390625	0.314697265625	9.979247093200684	16.723630905151367	-6.439208507537842	73.33333587646484	196886.0	1.0
